Date,Time,Account,AccountGroup,AccountType,CardLast4,SettlementDate,PaymentDueDays,AccountOrder,AccountGroupOrder,FromAccount,FromAccountGroup,FromAccountOrder,ToAccount,ToAccountGroup,ToAccountOrder,Category,Subcategory,Note,Description,INR,Amount,Currency,Income/Expense,Tags,recurring_rule_id,warranty_expiry,serial_no,receipt_image,created_at,updated_at,ID,SubAccount,FromSubAccount,ToSubAccount,InvestmentTransactionType,Brokerage,SecuritySymbol,SecurityISIN,Quantity,UnitPrice,TradeValue,CostBasis,CashImpact,PositionQuantityChange,RealizedPnl,TradeId,OrderId,Exchange,Segment,Source
04/09/2026,,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,,,ESDD Software Solun,ESDS Software Solutions — Delivery — Market — 34 @ ₹862.40 — Fareeda Groww,29244.36,29244.36,INR,Transfer-Out,,,,,,2026-09-05T16:06:21.142Z,2026-09-05T16:06:21.142Z,78d887a8-a6cb-6ed5-172f-19293c03fa81,,Fareeda Groww,Fareeda Groww,SELL,Fareeda Groww,ESDS SOFTWARE SOLUN,,34,862.4,29321.6,14586,29244.36,0,14658.36,,,,,
03/09/2026,19:17,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Cash,Cash,33,Cash,,to hand,,700,700,INR,Transfer-Out,,,,,,2026-09-03T13:47:28.396Z,2026-09-03T13:47:28.396Z,77931f5c-ca9c-4a6d-8744-8687ea1ae4dc,,,,,,,,,,,,,,,,,,,
03/09/2026,19:10,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,Cash Back,,Amazon cashback,,35,35,INR,Income,,,,,,2026-09-03T13:41:32.696Z,2026-09-03T13:41:32.696Z,c9183574-f12e-4c41-8913-7936f67acba0,Fareeda Amazon,Fareeda Amazon,,,,,,,,,,,,,,,,,
03/09/2026,19:10,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,Cash Back,,Amazon cashback,,15,15,INR,Income,,,,,,2026-09-03T13:41:22.411Z,2026-09-03T13:41:22.411Z,4f426e4f-dd25-4a06-b9ce-124aabd9d5f1,Fareeda Amazon,Fareeda Amazon,,,,,,,,,,,,,,,,,
03/09/2026,19:10,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,ICICI Credit,Credit Cards,13,ICICI Credit,,icici bill paid,Fareeda Amazon,15,15,INR,Transfer-Out,,,,,,2026-09-03T13:41:00.575Z,2026-09-03T13:41:00.575Z,6275a6c0-503f-42b9-9eda-bd0ddf25b19b,,,,,,,,,,,,,,,,,,,
03/09/2026,19:10,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Cash,Cash,33,Cash,,to hand,,349,349,INR,Transfer-Out,,,,,,2026-09-03T13:40:42.198Z,2026-09-03T13:40:42.198Z,f44270b2-181f-44ea-bc03-93ec5c3879f6,,,,,,,,,,,,,,,,,,,
03/09/2026,13:50,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,House Members,to fareeda,,60,60,INR,Expense,,,,,,2026-09-03T08:20:53.109Z,2026-09-03T08:20:53.109Z,d66a0a63-cfed-4def-b1b3-1411a7937aae,,,,,,,,,,,,,,,,,,,
03/09/2026,13:50,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,Home Needs,home expenses,,90,90,INR,Expense,,,,,,2026-09-03T08:20:53.078Z,2026-09-03T08:20:53.078Z,c53c64c3-d56d-4b44-a58f-9c7f4f10acd5,,,,,,,,,,,,,,,,,,,
03/09/2026,11:51,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,santoor soap,Used 1 pcs of Santoor Red (1 pcs (bought on 28 Apr 2026 from Mami Amazon)),29,29,INR,Expense,#stock #consumed #stock_ref_9ba4ff10-0847-40dd-9398-d5903ba598ec:1,,,,,2026-09-05T06:22:48.659Z,2026-09-05T06:22:48.659Z,878745a9-ec87-4904-86a4-7efecef0c922,,,,,,,,,,,,,,,,,,,
03/09/2026,10:00,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,Share Market,Investments,0,Share Market,,Lumino Industries,"Lumino Industries IPO allotted. 182 Shares Price 82
Fareeda Groww
Sold with 112.11: 20404-37: @20336-14924: 5576 profit",14924,14924,INR,Transfer-Out,,,,,,2026-09-04T07:24:34.332Z,2026-09-04T07:24:34.332Z,130c26bb-cc85-42bb-97d5-57f2af97a14f,,,Fareeda Groww,,,,,,,,,,,,,,,,
03/09/2026,10:00,Installments,Digital Wallets,,,,,21,3,Installments,Digital Wallets,21,,,,To Home,Home Needs,home needs (5/10),"Anchor Stand Fan, Shafi Traders, PMT

4500: 2500 + 2000 (Arshad)",250,250.0,INR,Expense,#home-appliance,16b80b09-67ca-4504-b101-2a7336bd9dca,,,,2026-08-10T10:33:42.525Z,2026-08-10T10:33:42.525Z,12fe469f-0974-47be-bb7d-e17f58cb511b,,,,,,,,,,,,,,,,,,,
03/09/2026,,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,,,Lumino Industries,Lumino Industries IPO — 182 @ ₹82 — Fareeda Groww,14924,14924,INR,Transfer-Out,,,,,,2026-09-05T16:06:21.142Z,2026-09-05T16:06:21.142Z,67c776f7-f5ba-5dc4-061e-08182b02e970,,Fareeda Groww,Fareeda Groww,BUY,Fareeda Groww,LUMINO INDUSTRIES,,182,82,14924,14924,-14924,0,0,,,,,
03/09/2026,,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,,,Lumino Industries,Lumino Industries — Delivery — Limit — 182 @ ₹112.11 — Fareeda Groww,20336.34,20336.34,INR,Transfer-Out,,,,,,2026-09-05T16:06:21.142Z,2026-09-05T16:06:21.142Z,67c776f7-f5ba-5dc4-061e-08182b02e971,,Fareeda Groww,Fareeda Groww,SELL,Fareeda Groww,LUMINO INDUSTRIES,,182,112.11,20404.02,14924,20336.34,0,5412.34,,,,,
02/09/2026,18:45,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,Lend,Cash,34,Lend,,Lend to Choti mami,Lent 1 pcs of Dabur amla (1 pcs (bought on 18 Jan 2026 from Flipkart)),131,131,INR,Transfer-Out,#stock #lent #stock_ref_e970fc35-b2a3-4bc9-856f-359e434b52a2:1,,,,,2026-09-03T13:06:22.148Z,2026-09-03T13:06:22.148Z,50db3849-23cc-4a86-a875-95cc6679a590,,,,,,,,,,,,,,,,,,,
02/09/2026,18:45,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,Lend,Cash,34,Lend,,Lend to Choti mami,Lent 1 pcs of Cinthol (1 pcs (bought on 4 Jul 2026 from Amazon)),132,132,INR,Transfer-Out,#stock #lent #stock_ref_08279080-c81c-459e-a6a4-f83528defeab:1,,,,,2026-09-03T13:06:12.461Z,2026-09-03T13:06:12.461Z,0bb7ef43-875e-489b-83e3-0433417d29f2,,,,,,,,,,,,,,,,,,,
02/09/2026,17:24,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,,,,Cash Back,,cred rewards,,77,77,INR,Income,,,,,,2026-09-03T13:43:21.774Z,2026-09-03T13:43:21.774Z,e7926762-444a-4f7a-b74b-b29b64956648,,,,,,,,,,,,,,,,,,,
02/09/2026,17:24,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Amazon Pay ICICI,Credit Cards,15,Amazon Pay ICICI,,icici bill paid,,4156,4156,INR,Transfer-Out,,,,,,2026-09-03T13:42:46.564Z,2026-09-03T13:42:46.564Z,2bca2f69-fb37-4072-a279-0265c8b23412,,,,,,,,,,,,,,,,,,,
02/09/2026,10:22,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,To Home,Home Needs,home expenses,Eggs,200,200,INR,Expense,,,,,,2026-09-02T04:52:49.669Z,2026-09-02T04:52:49.669Z,13c9150c-bff4-4a8d-9ae7-2fe90894ac62,,,,,,,,,,,,,,,,,,,
02/09/2026,,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,,,Lalithaa Jewel.Mart,Lalithaa Jewels IPO — 74 @ ₹201 — Fareeda Groww,14874,14874,INR,Transfer-Out,,,,,,2026-09-05T16:06:21.142Z,2026-09-05T16:06:21.142Z,56b665f6-e40a-4cb3-950d-97071a91d860,,Fareeda Groww,Fareeda Groww,BUY,Fareeda Groww,LALITHAA JEWEL.MART,,74,201,14874,14874,-14874,0,0,,,,,
02/09/2026,,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,,,Lalithaa Jewel.Mart,Lalithaa Jewels — Delivery — 74 @ ₹271.16 — Fareeda Groww,19998.03,19998.03,INR,Transfer-Out,,,,,,2026-09-05T16:06:21.142Z,2026-09-05T16:06:21.142Z,56b665f6-e40a-4cb3-950d-97071a91d861,,Fareeda Groww,Fareeda Groww,SELL,Fareeda Groww,LALITHAA JEWEL.MART,,74,271.16,20065.84,14874,19998.03,0,5124.03,,,,,
01/09/2026,19:28,Installments,Digital Wallets,,,,,21,3,Installments,Digital Wallets,21,,,,To Home,House Members,recharge to father (2/3),With 799,285,285.0,INR,Expense,"#family, #family-recharge",18180b2a-b8c7-45fc-ab86-9be22d08edfc,,,,2026-08-08T16:35:31.488Z,2026-08-08T16:36:02.337Z,ca151b1f-1d86-42ca-90b3-ec32c7cf2e4b,,,,,,,,,,,,,,,,,,,
01/09/2026,15:28,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,Share Market,Investments,0,Share Market,,FnO,,5000,5000,INR,Transfer-Out,,,,,,2026-09-04T07:17:23.169Z,2026-09-04T07:17:23.169Z,835317bc-fb0b-433f-9ab9-0447124b8705,,,Fareeda Groww,,,,,,,,,,,,,,,,
01/09/2026,13:02,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(7/9),"Pestro floor cleaner 3L, 26/09",21,21.0,INR,Expense,,,,,,2026-08-02T10:06:53.982Z,2026-08-02T10:06:53.982Z,4d612f48-30f0-4268-8e08-8a8ebf3fa31f,,,,,,,,,,,,,,,,,,,
01/09/2026,10:33,Installments,Digital Wallets,,,,,21,3,Installments,Digital Wallets,21,,,,To Home,Dish Bill,Home DTH bill(3/6),Tata play app 6 months+ 15 days free,325,325.0,INR,Expense,,,,,,2026-08-02T10:06:53.982Z,2026-08-02T10:06:53.982Z,e9d67ce1-7c58-4db5-9f30-75974edbb2d9,,,,,,,,,,,,,,,,,,,
01/09/2026,00:00,Installments,Digital Wallets,,,,,21,3,Installments,Digital Wallets,21,,,,Recharge,,data pack for myself(4/11),Vi 1 year unlimited 3749,312,312.0,INR,Expense,,,,,,2026-08-02T10:06:53.982Z,2026-08-02T10:06:53.982Z,5d47d789-7ed6-4a57-a054-a033292b259e,,,,,,,,,,,,,,,,,,,
31/08/2026,22:30,Cash,Cash,,,,,33,0,,Cash,33,,,,To Home,Home Needs,home expenses,Uncountable,386,386,INR,Expense,,,,,,2026-09-05T16:28:19.683Z,2026-09-05T16:28:19.683Z,8f97d182-457a-406e-9e5d-a06c3b1c9b43,,,,,,,,,,,,,,,,,,,
31/08/2026,22:15,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,Cash,Cash,33,Cash,,to hand,,220,220,INR,Transfer-Out,,,,,,2026-08-31T16:45:18.889Z,2026-08-31T16:45:18.889Z,8e269d54-59b8-4578-93b6-b74f2e96d1d9,,,,,,,,,,,,,,,,,,,
31/08/2026,19:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Milk,home milk,,1950,1950,INR,Expense,,,,,,2026-08-31T16:46:12.239Z,2026-08-31T16:46:12.239Z,b6de99fe-fb68-41a6-94b9-2af3316f61fa,,,,,,,,,,,,,,,,,,,
31/08/2026,14:00,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,Share Market,Investments,0,Share Market,,FnO,,5000,5000,INR,Transfer-Out,,,,,,2026-09-01T05:53:15.630Z,2026-09-01T05:53:15.630Z,916c4755-7730-4977-b17c-e58cbe6fb15f,,,Fareeda Groww,,,,,,,,,,,,,,,,
31/08/2026,10:00,Share Market,Investments,,,,,0,4,Share Market,Investments,0,Fareeda Groww,,,Share Market,Share Market,DDPI Charges,DDPI Charges,118,118,INR,Expense,,,,,,2026-09-05T15:25:25.281Z,2026-09-05T15:25:25.282Z,fa2cad7d-2a8f-461e-8f7b-89dabe912237,Fareeda Groww,Fareeda Groww,Fareeda Groww,,Fareeda Groww,,,0,0,0,0,-118,0,0,,,,,Manual
31/08/2026,00:00,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,Lend,Cash,34,Lend,,To choti mami,"Amazon 
Tide 10kg",873,873,INR,Transfer-Out,,,,,,2026-09-03T13:02:28.372Z,2026-09-03T13:02:28.372Z,5b2e0fe3-bff9-43c5-8822-868a31891c95,,,,,,,,,,,,,,,,,,,
30/08/2026,11:39,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,Health,Hospital,to father for hospital,"Naveen Chandra Dental Hospital 
Bone enlarge removal surgery: 5000
Medicines: 400",5400,5400.0,INR,Expense,#father-dental,,,,,2026-08-30T14:03:21.219Z,2026-08-30T14:03:21.219Z,ef8357ee-9939-4a49-b038-a46e9be365d4,,,,,,,,,,,,,,,,,,,
30/08/2026,10:57,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,Lend,Cash,34,Lend,,Lend to Mami,Lent 1 pcs of Oil (1 pcs (bought on 7 Aug 2026 from Amazon Fresh)),154,154,INR,Transfer-Out,#stock #lent #stock_ref_de34ffd0-8639-4a05-81fd-f429eab188e4:1,,,,,2026-09-01T05:31:07.003Z,2026-09-01T05:31:07.003Z,851bb8be-e9be-4b92-abe4-4384321ee882,,,,,,,,,,,,,,,,,,,
30/08/2026,10:15,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Chicken,220,220,INR,Expense,,,,,,2026-08-31T16:45:44.767Z,2026-08-31T16:45:44.767Z,c3aabd4c-15f3-4579-9595-186a74c5d919,,,,,,,,,,,,,,,,,,,
29/08/2026,13:25,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Installments,Digital Wallets,21,Installments,,Truemeds,,300,300.0,INR,Transfer-Out,,,,,,2026-08-29T09:23:37.904Z,2026-08-29T09:23:37.904Z,fbad54db-be43-49ff-b106-cd72b7196f8e,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
29/08/2026,12:52,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,to fareeda,,45,45.0,INR,Expense,,,,,,2026-08-29T07:23:04.737Z,2026-08-29T07:23:04.737Z,7709ac78-ff80-4612-a779-4827127f7997,,,,,,,,,,,,,,,,,,,
29/08/2026,12:00,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,VISESHINFO,POSITION_STATUS | Broker=Zerodha | Symbol=VISESHINFO | ActiveHolding=NO | Source=Current Holdings statement/user confirmation,0,0.0,INR,Transfer-Out,Zerodha|PositionStatus|ExcludedFromActive,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,5ee02626-22d8-40a6-880d-2c0b3da6527b,,Zerodha,Zerodha,POSITION_STATUS,Zerodha,VISESHINFO,,0,0,0,0,0,0,0,,,,,
29/08/2026,12:00,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,TATAMTRDVR,POSITION_STATUS | Broker=Zerodha | Symbol=TATAMTRDVR | ActiveHolding=NO | Source=Current Holdings statement/user confirmation,0,0.0,INR,Transfer-Out,Zerodha|PositionStatus|ExcludedFromActive,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,73aa5504-df8e-4852-85c8-7ff416935e08,,Zerodha,Zerodha,POSITION_STATUS,Zerodha,TATAMTRDVR,,0,0,0,0,0,0,0,,,,,
29/08/2026,12:00,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Finance,Bank Charges,Zerodha Charges,Zerodha total trading charges per current P&L statement | Amount=-3265.1868,-3265.1868,-3265.1868,INR,Income,Zerodha|Charges|P&L-Summary,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,ba2045b3-f86d-43bf-851d-5131548111ff,Zerodha,Zerodha,,CHARGE,Zerodha,,,0,0,0,0,-3265.1868,0,0,,,,,Zerodha P&L Charges
29/08/2026,11:56,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,Home Needs,home expenses,Vegetables,45,45.0,INR,Expense,,,,,,2026-08-29T06:26:34.996Z,2026-08-29T06:26:34.996Z,a0a34515-87c3-4040-83a6-98306b267bad,,,,,,,,,,,,,,,,,,,
28/08/2026,14:35,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,Salary,,My 46th salary @LTIMindtree,,151940,151940.0,INR,Income,,,,,,2026-08-28T17:38:34.003Z,2026-08-28T17:38:34.003Z,797cede5-fd7e-425b-b633-27f81589f636,,,,,,,,,,,,,,,,,,,
28/08/2026,11:25,Canara,Bank Accounts,,6603.0,,,7,1,Canara,Bank Accounts,7,,,,To Home,Home Needs,home expenses,Vegetables,90,90.0,INR,Expense,,,,,,2026-08-28T17:39:19.014Z,2026-08-28T17:39:19.014Z,6a3c5858-8540-414f-9778-1c35b47716d4,,,,,,,,,,,,,,,,,,,
28/08/2026,11:25,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,Home Needs,home expenses,Chicken,230,230.0,INR,Expense,,,,,,2026-08-28T17:39:05.226Z,2026-08-28T17:39:05.226Z,56b6a414-b7c3-46aa-8b78-59368fe892d1,,,,,,,,,,,,,,,,,,,
28/08/2026,02:26,Installments,Digital Wallets,,,,,21,3,Installments,Digital Wallets,21,,,,To Home,House Members,recharge to fareeda(3/12),"Vi with 3699, 75 coupon: @3624

1 year 2GB/day, Jio Hotstar",302,302.0,INR,Expense,,,,,,2026-08-02T10:06:53.982Z,2026-08-02T10:06:53.982Z,67fb555b-9e6a-4ed7-9430-830d99d29496,,,,,,,,,,,,,,,,,,,
27/08/2026,22:20,Lend,Cash,,,,,34,0,Lend,Cash,34,Canara,Bank Accounts,7,Canara,,from mamu,,364,364.0,INR,Transfer-Out,,,,,,2026-08-28T18:29:20.411Z,2026-08-28T18:29:20.411Z,9eb0c889-dcf4-4152-a99b-b81e3cefc62f,,,,,,,,,,,,,,,,,,,
27/08/2026,10:30,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,,,,To Home,Home Needs,home expenses,Eggs,190,190.0,INR,Expense,,,,,,2026-08-27T11:27:34.808Z,2026-08-27T11:27:34.808Z,8345cc07-1dd6-4ecb-8a39-1b1b49437e7f,,,,,,,,,,,,,,,,,,,
26/08/2026,17:27,Paytm,Digital Wallets,,,,,20,3,Paytm,Digital Wallets,20,,,,Transportation,LTIMindtree Office,to office,25~26 Aug,329,329.0,INR,Expense,,,,,,2026-08-26T12:53:47.722Z,2026-08-26T12:53:47.722Z,78b71b8f-dc26-4156-9bb9-c03b12777d4b,,,,,,,,,,,,,,,,,,,
26/08/2026,13:15,Paytm,Digital Wallets,,,,,20,3,Paytm,Digital Wallets,20,Paytm,Digital Wallets,20,Paytm,,from R-Wallet,Office 22160,110,110.0,INR,Transfer-Out,,,,,,2026-08-26T07:45:47.094Z,2026-08-26T07:45:47.094Z,23cfd289-ed2b-4ba6-8903-8e8ef7eebf20,,,,,,,,,,,,,,,,,,,
26/08/2026,12:37,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Paytm,Digital Wallets,20,Paytm,,to R-wallet,,110,110.0,INR,Transfer-Out,,,,,,2026-08-26T07:45:20.618Z,2026-08-26T07:45:20.618Z,1b4f9ed7-cd18-41ef-bcbe-ac9b438b4826,,,,,,,,,,,,,,,,,,,
26/08/2026,12:00,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,Paytm,Digital Wallets,20,Paytm,,transportation,Office,7,7.0,INR,Transfer-Out,,,,,,2026-08-26T06:35:27.759Z,2026-08-26T06:35:27.759Z,9cb4dba2-886e-4324-bf6b-e622ffbefb14,,,,,,,,,,,,,,,,,,,
26/08/2026,09:17,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,Paytm,Digital Wallets,20,Paytm,,breakfast,Office,55,55.0,INR,Transfer-Out,,,,,,2026-08-26T03:47:15.614Z,2026-08-26T03:47:15.614Z,90b72982-2ae7-429a-8469-b2d028437ea9,,,,,,,,,,,,,,,,,,,
26/08/2026,07:48,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,Cash Back,,Amazon pay ICICI rewards,,189,189.0,INR,Income,,,,,,2026-08-26T02:18:25.770Z,2026-08-26T02:18:25.770Z,84798789-465e-499b-9efa-c5be99658687,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
26/08/2026,00:24,Installments,Digital Wallets,,,,,21,3,Installments,Digital Wallets,21,,,,To Home,Home Needs,home needs(12/12),"Amazon 



Storage Tank 18L: 779: @708

Bosch drill bits: 524: @472

Filter: 472: @425 cancelled 

Level checker: 95: 87

Measurement tape 5M: 90: @81 cancelled 



Fareeda Amazon 

Screwdriver set: 175: @158

Measurement tape 5M: 73: @66",125,125.0,INR,Expense,,,,,,2026-08-02T10:06:53.982Z,2026-08-02T10:06:53.982Z,9d9c06f9-fccc-444e-a7df-ffd8cf8743d0,,,,,,,,,,,,,,,,,,,
26/08/2026,00:24,Installments,Digital Wallets,,,,,21,3,Installments,Digital Wallets,21,,,,Online Shopping,For Myself,to myself(12/12),Realme buds T310 bluetooth: 1699: @1530,128,128.0,INR,Expense,,,,,,2026-08-02T10:06:53.982Z,2026-08-02T10:18:17.600Z,b6fb315b-f021-4659-b8ab-0848799856bc,,,,,,,,,,,,,,,,,,,
25/08/2026,20:27,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,To Home,Relatives Visit,Salami,,400,400.0,INR,Expense,,,,,,2026-08-26T14:39:59.721Z,2026-08-26T14:39:59.721Z,64d82413-39fb-462f-a8a8-0f70486670a6,,,,,,,,,,,,,,,,,,,
25/08/2026,20:27,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,To Home,Baby,baby schooling,Tie belt,200,200.0,INR,Expense,,,,,,2026-08-26T14:39:33.123Z,2026-08-26T14:39:33.123Z,58644bf5-f44b-4d23-9ad1-421995580f41,,,,,,,,,,,,,,,,,,,
25/08/2026,20:27,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,To Home,Home Needs,home expenses,,80,80.0,INR,Expense,,,,,,2026-08-26T14:38:38.321Z,2026-08-26T14:38:38.321Z,0467e2c1-e16d-4c9a-8f7d-fb272a44388b,,,,,,,,,,,,,,,,,,,
25/08/2026,20:27,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,Paytm,Digital Wallets,20,Paytm,,Dinner,office,55,55.0,INR,Transfer-Out,,,,,,2026-08-25T14:57:39.528Z,2026-08-25T14:57:39.528Z,c585b81d-62b5-4cf7-9fd0-5dc66d4ebd45,,,,,,,,,,,,,,,,,,,
25/08/2026,16:02,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,Paytm,Digital Wallets,20,Paytm,,transportation,Office,7,7.0,INR,Transfer-Out,,,,,,2026-08-25T10:33:11.745Z,2026-08-25T10:33:57.393Z,f2d492c8-b6ff-4455-9e1b-bb7039d289fd,,,,,,,,,,,,,,,,,,,
25/08/2026,13:05,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,SUZLON,BUY | Broker=Zerodha | Symbol=SUZLON | Qty=40 | Price=46.5300 | Cost=1861.2000,1861.2,1861.2,INR,Transfer-Out,Zerodha|StockTrade|BUY,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,06297b62-9458-4fc2-92b6-993c3fc70f78,,Zerodha,Zerodha,BUY,Zerodha,SUZLON,,40,46.53,1861.2,1861.2,-1861.2,40,0,,,,,
25/08/2026,12:59,,,,,,,,,Share Market,Investments,0,Share Market,Investments,0,Share Market,,JPPOWER,BUY | Broker=Zerodha | Symbol=JPPOWER | Qty=74 | Price=16.9700 | Cost=1255.7800,1255.78,1255.78,INR,Transfer-Out,Zerodha|StockTrade|BUY,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,23aefd19-b538-4cbb-94c4-fd2da05054f8,,Zerodha,Zerodha,BUY,Zerodha,JPPOWER,,74,16.97,1255.78,1255.78,-1255.78,74,0,,,,,
25/08/2026,12:00,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Finance,Other Credit & Debit,Other Credit & Debit,,-15.34,-15.34,INR,Income,Zerodha|OtherCreditDebit,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,09024bd0-e869-4bc7-8861-2cf54816d29a,Zerodha,Zerodha,,OTHER_CREDIT_DEBIT,Zerodha,,,0,0,0,0,-15.34,0,0,,,,,Zerodha Ledger
25/08/2026,12:00,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Finance,Other Credit & Debit,Other Credit & Debit,,-15.34,-15.34,INR,Income,Zerodha|OtherCreditDebit,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,228652fb-bc15-40b3-9668-9cc647eb4819,Zerodha,Zerodha,,OTHER_CREDIT_DEBIT,Zerodha,,,0,0,0,0,-15.34,0,0,,,,,Zerodha Ledger
25/08/2026,12:00,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Finance,Other Credit & Debit,Other Credit & Debit,,-15.34,-15.34,INR,Income,Zerodha|OtherCreditDebit,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,a83c2b50-301d-4ed4-b338-35bbc55c44ad,Zerodha,Zerodha,,OTHER_CREDIT_DEBIT,Zerodha,,,0,0,0,0,-15.34,0,0,,,,,Zerodha Ledger
25/08/2026,11:15,Paytm,Digital Wallets,,,,,20,3,Paytm,Digital Wallets,20,Paytm,Digital Wallets,20,Paytm,,from R-Wallet,Office 16004,95,95.0,INR,Transfer-Out,,,,,,2026-08-25T05:55:44.514Z,2026-08-25T05:55:44.514Z,e106f773-18f5-49f3-bd79-7108b132d97c,,,,,,,,,,,,,,,,,,,
25/08/2026,10:45,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Paytm,Digital Wallets,20,Paytm,,to R-wallet,,95,95.0,INR,Transfer-Out,,,,,,2026-08-25T05:55:19.107Z,2026-08-25T05:55:19.107Z,503f796a-9054-46e9-87f2-2e366ebe6f05,,,,,,,,,,,,,,,,,,,
25/08/2026,09:30,Share Market,Investments,,,,,0,4,Share Market,Investments,0,,,,Equity,Zerodha Losses,Zerodha Losses,Realized loss on sale of SAMPANN,-618.25,-618.25,INR,Income,Zerodha|RealizedPL|CurrentP&L,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,2f2fb343-4ba4-4fe3-bc46-fbabb0fb7b69,Zerodha,Zerodha,,,,,,,,,,,,,,,,,
